Time, Position, Rotation
10:28:17:83,(2.157. 0.812. -0.071),(-0.036. 0.993. 0.016. 0.109)
10:28:18:339,(2.106. 0.803. -0.041),(-0.035. 0.977. 0.180. 0.112)
10:28:18:85,(2.180. 0.802. -0.057),(-0.042. 0.940. 0.315. 0.127)
10:28:19:36,(2.179. 0.801. -0.049),(-0.031. 0.903. 0.413. 0.118)
10:28:19:873,(2.181. 0.802. -0.057),(-0.030. 0.938. 0.324. 0.116)
10:28:20:384,(2.178. 0.809. -0.093),(-0.035. 0.993. 0.013. 0.111)
10:28:20:906,(2.149. 0.805. -0.079),(-0.034. 0.994. 0.027. 0.100)
10:28:21:416,(2.099. 0.799. -0.060),(-0.034. 0.994. 0.027. 0.100)
10:28:21:929,(2.022. 0.791. -0.031),(-0.035. 0.994. 0.030. 0.100)
10:28:22:433,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:22:94,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:23:445,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:23:949,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:24:456,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:24:957,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:25:468,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:25:968,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:26:473,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:26:976,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:27:475,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:27:981,(2.009. 0.790. -0.027),(-0.035. 0.994. 0.030. 0.101)
10:28:28:485,(1.608. 1.176. -0.252),(-0.195. 0.979. 0.042. 0.044)
10:28:29:003,(1.579. 1.138. -0.233),(-0.169. 0.964. 0.054. 0.200)
10:28:29:521,(1.597. 1.109. -0.187),(-0.115. 0.958. 0.112. 0.238)
10:28:30:028,(1.711. 1.094. -0.177),(-0.034. 0.981. 0.139. 0.134)
10:28:30:539,(1.829. 1.136. -0.138),(0.049. 0.993. 0.090. 0.054)
10:28:31:047,(1.818. 1.206. -0.102),(0.019. 1.000. -0.006. 0.009)
10:28:31:559,(1.777. 1.198. -0.120),(-0.037. 0.998. -0.037. -0.033)
10:28:32:089,(1.790. 1.195. -0.115),(-0.062. 0.996. 0.029. -0.049)
10:28:32:592,(1.797. 1.257. -0.148),(-0.084. 0.986. 0.137. 0.036)
10:28:33:1,(1.659. 1.432. -0.208),(-0.066. 0.984. 0.137. 0.097)
10:28:33:616,(1.620. 1.452. -0.261),(-0.100. 0.964. 0.164. 0.185)
10:28:34:127,(1.637. 1.449. -0.262),(-0.034. 0.974. 0.124. 0.189)
10:28:34:634,(1.637. 1.451. -0.265),(-0.023. 0.994. 0.098. 0.042)
10:28:35:149,(1.657. 1.449. -0.243),(-0.003. 0.989. 0.132. -0.060)
10:28:35:662,(1.653. 1.447. -0.240),(-0.016. 0.992. 0.125. -0.018)
10:28:36:167,(1.648. 1.442. -0.261),(-0.016. 0.996. 0.089. -0.026)
10:28:36:67,(1.646. 1.442. -0.249),(-0.013. 0.993. 0.108. -0.051)
10:28:37:177,(1.632. 1.458. -0.262),(-0.024. 0.990. 0.124. -0.061)
10:28:37:694,(1.560. 1.472. -0.347),(-0.047. 0.992. 0.112. -0.045)
10:28:38:211,(1.450. 1.458. -0.385),(-0.125. 0.989. 0.074. 0.035)
10:28:38:721,(1.427. 1.456. -0.388),(-0.126. 0.987. 0.085. 0.060)
10:28:39:232,(1.435. 1.458. -0.380),(-0.127. 0.984. 0.100. 0.073)
10:28:39:747,(1.443. 1.459. -0.382),(-0.123. 0.984. 0.093. 0.084)
10:28:40:254,(1.452. 1.460. -0.375),(-0.133. 0.980. 0.111. 0.095)
10:28:40:767,(1.460. 1.464. -0.363),(-0.097. 0.985. 0.108. 0.093)
10:28:41:286,(1.452. 1.459. -0.385),(-0.121. 0.983. 0.090. 0.106)
10:28:41:79,(1.451. 1.459. -0.375),(-0.126. 0.980. 0.101. 0.116)
10:28:42:298,(1.457. 1.461. -0.370),(-0.103. 0.985. 0.096. 0.102)
10:28:42:809,(1.459. 1.460. -0.370),(-0.099. 0.987. 0.090. 0.085)
10:28:43:325,(1.461. 1.459. -0.371),(-0.100. 0.987. 0.088. 0.095)
10:28:43:843,(1.464. 1.460. -0.373),(-0.097. 0.987. 0.085. 0.098)
10:28:44:354,(1.467. 1.459. -0.374),(-0.096. 0.987. 0.082. 0.103)
10:28:44:874,(1.470. 1.460. -0.376),(-0.088. 0.988. 0.081. 0.098)
10:28:45:384,(1.473. 1.460. -0.376),(-0.086. 0.988. 0.080. 0.102)
10:28:45:894,(1.473. 1.451. -0.363),(-0.135. 0.958. 0.234. 0.098)
10:28:46:407,(1.493. 1.458. -0.350),(-0.101. 0.960. 0.218. 0.141)
10:28:46:923,(1.502. 1.460. -0.358),(-0.080. 0.966. 0.194. 0.149)
10:28:47:429,(1.495. 1.464. -0.361),(-0.059. 0.982. 0.135. 0.122)
10:28:47:94,(1.485. 1.462. -0.371),(-0.078. 0.986. 0.074. 0.129)
10:28:48:45,(1.484. 1.462. -0.371),(-0.055. 0.998. 0.028. -0.013)
10:28:48:957,(1.584. 1.461. -0.376),(0.103. 0.955. 0.079. -0.268)
10:28:49:459,(1.619. 1.456. -0.345),(0.045. 0.967. 0.175. -0.179)
10:28:49:981,(1.560. 1.466. -0.317),(-0.060. 0.955. 0.204. 0.207)
10:28:50:486,(1.496. 1.445. -0.286),(-0.325. 0.728. 0.310. 0.519)
10:28:51:013,(1.443. 1.450. -0.299),(-0.219. 0.904. 0.248. 0.270)
10:28:51:514,(1.364. 1.465. -0.288),(-0.062. 0.979. 0.159. 0.113)
10:28:52:026,(1.331. 1.469. -0.265),(0.198. 0.973. 0.073. -0.097)
10:28:52:539,(1.338. 1.449. -0.251),(0.007. 0.970. 0.123. 0.208)
10:28:53:05,(1.330. 1.419. -0.295),(0.116. 0.989. -0.043. 0.084)
10:28:53:559,(1.291. 1.400. -0.340),(0.023. 0.973. -0.091. 0.213)
10:28:54:063,(1.260. 1.390. -0.336),(0.021. 0.942. 0.000. 0.334)
10:28:54:583,(1.244. 1.390. -0.338),(0.039. 0.953. -0.039. 0.297)
10:28:55:104,(1.257. 1.387. -0.337),(0.085. 0.980. -0.107. 0.146)
10:28:55:604,(1.192. 1.376. -0.368),(-0.006. 0.980. -0.108. 0.166)
10:28:56:124,(1.139. 1.363. -0.354),(-0.107. 0.989. -0.093. 0.044)
10:28:56:635,(1.155. 1.370. -0.326),(-0.113. 0.980. -0.081. -0.141)
10:28:57:158,(1.164. 1.370. -0.344),(-0.077. 0.989. -0.106. -0.073)
10:28:57:678,(1.165. 1.369. -0.343),(-0.081. 0.985. -0.109. -0.106)
10:28:58:189,(1.175. 1.370. -0.328),(-0.067. 0.976. -0.115. -0.171)
10:28:58:713,(1.166. 1.370. -0.328),(-0.073. 0.975. -0.120. -0.171)
10:28:59:234,(1.154. 1.371. -0.333),(-0.095. 0.984. -0.124. -0.084)
10:28:59:746,(1.104. 1.376. -0.344),(-0.102. 0.959. -0.131. 0.230)
10:29:00:264,(1.063. 1.356. -0.333),(-0.319. 0.905. 0.012. 0.281)
10:29:00:771,(1.054. 1.350. -0.322),(-0.359. 0.912. -0.018. 0.198)
10:29:01:279,(1.048. 1.334. -0.317),(-0.480. 0.862. -0.019. 0.159)
10:29:01:79,(1.041. 1.325. -0.323),(-0.507. 0.846. -0.017. 0.162)
10:29:02:29,(1.045. 1.326. -0.321),(-0.506. 0.848. -0.016. 0.157)
10:29:02:801,(1.043. 1.325. -0.318),(-0.511. 0.845. -0.014. 0.157)
10:29:03:311,(1.047. 1.326. -0.318),(-0.506. 0.848. -0.015. 0.157)
10:29:03:815,(1.047. 1.326. -0.316),(-0.507. 0.847. -0.015. 0.159)
10:29:04:328,(1.050. 1.344. -0.314),(-0.404. 0.900. -0.027. 0.163)
10:29:04:833,(1.080. 1.371. -0.299),(-0.201. 0.977. -0.036. 0.064)
10:29:05:347,(1.094. 1.374. -0.299),(-0.204. 0.974. -0.043. 0.091)
10:29:05:855,(1.089. 1.371. -0.300),(-0.220. 0.969. -0.043. 0.100)
10:29:06:373,(1.105. 1.369. -0.301),(-0.225. 0.968. -0.042. 0.106)
10:29:06:879,(1.149. 1.377. -0.285),(-0.244. 0.960. 0.008. 0.136)
10:29:07:388,(1.230. 1.389. -0.301),(-0.196. 0.963. 0.050. 0.176)
10:29:07:898,(1.508. 1.395. -0.291),(-0.225. 0.875. 0.119. 0.412)
10:29:08:408,(1.686. 1.402. -0.304),(-0.163. 0.881. 0.146. 0.420)
10:29:08:913,(1.744. 1.383. -0.303),(-0.194. 0.850. 0.109. 0.477)
10:29:09:426,(1.807. 1.359. -0.251),(-0.114. 0.831. 0.086. 0.538)
10:29:09:931,(1.946. 1.272. -0.205),(0.047. 0.879. 0.076. 0.469)
10:29:10:439,(2.006. 1.113. -0.210),(0.119. 0.871. 0.094. 0.467)
10:29:10:94,(2.057. 1.035. -0.131),(0.061. 0.866. 0.127. 0.480)
10:29:11:453,(2.115. 0.966. -0.091),(0.007. 0.853. 0.120. 0.508)
10:29:12:02,(2.149. 0.943. -0.071),(0.068. 0.887. 0.101. 0.446)
