Time, Position, Rotation
10:23:33:582,(2.201. 0.815. 0.020),(-0.022. 0.681. 0.016. 0.732)
10:23:34:083,(2.201. 0.816. 0.020),(-0.022. 0.681. 0.016. 0.732)
10:23:34:586,(2.201. 0.816. 0.020),(-0.022. 0.681. 0.016. 0.732)
10:23:35:095,(2.201. 0.816. 0.021),(-0.022. 0.681. 0.016. 0.732)
10:23:35:603,(2.202. 0.817. 0.021),(-0.022. 0.681. 0.016. 0.732)
10:23:36:112,(2.201. 0.816. 0.021),(-0.022. 0.681. 0.015. 0.732)
10:23:36:615,(2.201. 0.816. 0.020),(-0.022. 0.681. 0.015. 0.732)
10:23:37:114,(2.201. 0.816. 0.021),(-0.022. 0.680. 0.015. 0.732)
10:23:37:616,(2.202. 0.816. 0.020),(-0.022. 0.681. 0.016. 0.732)
10:23:38:116,(2.201. 0.816. 0.021),(-0.022. 0.680. 0.016. 0.732)
10:23:38:625,(2.202. 0.816. 0.021),(-0.022. 0.680. 0.016. 0.732)
10:23:39:136,(2.201. 0.816. 0.020),(-0.022. 0.680. 0.016. 0.732)
10:23:39:639,(2.201. 0.816. 0.021),(-0.022. 0.681. 0.015. 0.732)
10:23:40:147,(2.201. 0.817. 0.021),(-0.022. 0.680. 0.016. 0.732)
10:23:40:657,(2.202. 0.816. 0.021),(-0.022. 0.680. 0.016. 0.732)
10:23:41:156,(2.201. 0.815. 0.020),(-0.022. 0.680. 0.016. 0.732)
10:23:41:667,(2.201. 0.816. 0.020),(-0.022. 0.680. 0.016. 0.732)
10:23:42:179,(2.201. 0.816. 0.020),(-0.022. 0.680. 0.016. 0.732)
10:23:42:692,(2.202. 0.816. 0.021),(-0.022. 0.680. 0.016. 0.732)
10:23:43:201,(2.201. 0.816. 0.020),(-0.022. 0.680. 0.016. 0.732)
10:23:43:711,(2.201. 0.816. 0.020),(-0.022. 0.680. 0.016. 0.732)
10:23:45:493,(2.201. 0.815. 0.020),(-0.022. 0.680. 0.016. 0.732)
10:23:45:991,(2.202. 0.817. 0.021),(-0.022. 0.680. 0.015. 0.732)
10:23:46:499,(2.201. 0.816. 0.020),(-0.022. 0.680. 0.016. 0.732)
