Time, Position, Rotation
15:39:12:716,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:12:728,(1.326. 0.816. 2.793),(0.854. -0.149. 0.067. 0.494)
15:39:12:739,(1.326. 0.816. 2.793),(0.854. -0.149. 0.067. 0.494)
15:39:12:749,(1.326. 0.817. 2.793),(0.854. -0.149. 0.067. 0.494)
15:39:12:761,(1.326. 0.817. 2.793),(0.854. -0.149. 0.067. 0.494)
15:39:12:772,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:783,(1.326. 0.817. 2.793),(0.854. -0.149. 0.067. 0.494)
15:39:12:794,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:12:805,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:12:817,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:12:828,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:12:839,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:12:85,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:12:861,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:12:872,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:883,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:894,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:906,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:915,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:927,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:939,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:954,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:962,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:971,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:982,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:12:994,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:005,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:017,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:027,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:038,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:05,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:06,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
