Time, Position, Rotation
10:40:52:924,(-1.124. 1.541. -0.950),(0.118. 0.681. -0.123. 0.712)
10:40:52:936,(-1.124. 1.541. -0.951),(0.117. 0.681. -0.123. 0.713)
10:40:52:957,(-1.122. 1.541. -0.950),(0.118. 0.680. -0.124. 0.713)
10:40:52:969,(-1.122. 1.541. -0.950),(0.118. 0.680. -0.123. 0.713)
10:40:52:981,(-1.122. 1.541. -0.950),(0.118. 0.679. -0.123. 0.714)
10:40:52:994,(-1.121. 1.540. -0.950),(0.119. 0.678. -0.123. 0.715)
10:40:53:006,(-1.120. 1.540. -0.950),(0.120. 0.678. -0.122. 0.715)
10:40:53:023,(-1.119. 1.540. -0.950),(0.121. 0.676. -0.121. 0.717)
10:40:53:035,(-1.119. 1.540. -0.950),(0.123. 0.675. -0.119. 0.717)
10:40:53:047,(-1.118. 1.540. -0.950),(0.124. 0.674. -0.120. 0.718)
10:40:53:058,(-1.118. 1.540. -0.950),(0.124. 0.674. -0.120. 0.719)
10:40:53:071,(-1.119. 1.540. -0.951),(0.125. 0.673. -0.119. 0.719)
10:40:53:086,(-1.118. 1.540. -0.951),(0.125. 0.671. -0.120. 0.720)
10:40:53:101,(-1.118. 1.539. -0.951),(0.127. 0.669. -0.120. 0.723)
10:40:53:114,(-1.118. 1.539. -0.951),(0.127. 0.667. -0.120. 0.724)
10:40:53:135,(-1.118. 1.539. -0.951),(0.127. 0.664. -0.121. 0.727)
10:40:53:147,(-1.118. 1.539. -0.951),(0.127. 0.660. -0.123. 0.730)
10:40:53:16,(-1.118. 1.539. -0.951),(0.126. 0.658. -0.124. 0.732)
10:40:53:18,(-1.118. 1.538. -0.951),(0.127. 0.654. -0.125. 0.735)
10:40:53:202,(-1.117. 1.538. -0.951),(0.129. 0.650. -0.126. 0.739)
10:40:53:214,(-1.118. 1.538. -0.951),(0.129. 0.647. -0.127. 0.741)
10:40:53:236,(-1.119. 1.538. -0.952),(0.130. 0.643. -0.128. 0.744)
10:40:53:248,(-1.120. 1.537. -0.952),(0.131. 0.641. -0.128. 0.746)
10:40:53:269,(-1.121. 1.537. -0.953),(0.131. 0.637. -0.129. 0.748)
10:40:53:282,(-1.121. 1.537. -0.953),(0.131. 0.636. -0.130. 0.749)
10:40:53:294,(-1.122. 1.537. -0.953),(0.131. 0.635. -0.130. 0.750)
10:40:53:314,(-1.124. 1.536. -0.954),(0.131. 0.633. -0.131. 0.752)
10:40:53:335,(-1.124. 1.536. -0.954),(0.131. 0.631. -0.132. 0.753)
10:40:53:357,(-1.125. 1.536. -0.954),(0.132. 0.630. -0.132. 0.754)
10:40:53:38,(-1.126. 1.536. -0.955),(0.132. 0.628. -0.131. 0.755)
10:40:53:402,(-1.127. 1.536. -0.956),(0.133. 0.627. -0.131. 0.756)
10:40:53:415,(-1.127. 1.536. -0.956),(0.134. 0.626. -0.131. 0.757)
10:40:53:437,(-1.128. 1.536. -0.956),(0.135. 0.625. -0.130. 0.758)
10:40:53:458,(-1.127. 1.536. -0.956),(0.136. 0.623. -0.130. 0.759)
10:40:53:47,(-1.128. 1.536. -0.956),(0.136. 0.623. -0.130. 0.759)
10:40:53:482,(-1.128. 1.536. -0.956),(0.137. 0.622. -0.130. 0.760)
10:40:53:495,(-1.129. 1.535. -0.956),(0.137. 0.622. -0.130. 0.760)
10:40:53:513,(-1.129. 1.535. -0.956),(0.138. 0.620. -0.131. 0.761)
10:40:53:525,(-1.129. 1.535. -0.956),(0.139. 0.620. -0.131. 0.761)
10:40:53:537,(-1.129. 1.535. -0.956),(0.140. 0.619. -0.131. 0.762)
10:40:53:549,(-1.129. 1.535. -0.955),(0.140. 0.618. -0.131. 0.762)
10:40:53:569,(-1.129. 1.535. -0.955),(0.141. 0.617. -0.131. 0.763)
10:40:53:581,(-1.129. 1.535. -0.955),(0.141. 0.617. -0.132. 0.763)
10:40:53:593,(-1.130. 1.534. -0.955),(0.142. 0.616. -0.132. 0.764)
10:40:53:605,(-1.130. 1.534. -0.955),(0.142. 0.615. -0.132. 0.764)
10:40:53:619,(-1.131. 1.534. -0.955),(0.144. 0.613. -0.133. 0.766)
10:40:53:636,(-1.131. 1.534. -0.954),(0.145. 0.610. -0.134. 0.768)
10:40:53:649,(-1.131. 1.534. -0.954),(0.146. 0.607. -0.135. 0.769)
10:40:53:669,(-1.132. 1.533. -0.953),(0.149. 0.601. -0.141. 0.773)
10:40:53:68,(-1.132. 1.533. -0.952),(0.152. 0.597. -0.144. 0.775)
10:40:53:702,(-1.133. 1.533. -0.951),(0.158. 0.587. -0.149. 0.780)
10:40:53:726,(-1.134. 1.532. -0.950),(0.162. 0.577. -0.154. 0.786)
10:40:53:748,(-1.135. 1.531. -0.948),(0.164. 0.565. -0.159. 0.793)
10:40:53:77,(-1.137. 1.531. -0.946),(0.167. 0.551. -0.163. 0.801)
10:40:53:791,(-1.138. 1.530. -0.944),(0.170. 0.536. -0.166. 0.810)
10:40:53:813,(-1.139. 1.530. -0.942),(0.173. 0.519. -0.170. 0.820)
10:40:53:836,(-1.140. 1.530. -0.940),(0.177. 0.503. -0.170. 0.829)
10:40:53:859,(-1.142. 1.530. -0.938),(0.180. 0.487. -0.171. 0.837)
10:40:53:881,(-1.143. 1.530. -0.937),(0.181. 0.473. -0.170. 0.845)
10:40:53:904,(-1.144. 1.530. -0.936),(0.182. 0.461. -0.169. 0.852)
10:40:53:925,(-1.145. 1.530. -0.935),(0.182. 0.450. -0.169. 0.858)
10:40:53:948,(-1.146. 1.530. -0.934),(0.183. 0.441. -0.168. 0.863)
10:40:53:97,(-1.146. 1.530. -0.933),(0.182. 0.433. -0.167. 0.867)
10:40:53:992,(-1.147. 1.530. -0.932),(0.182. 0.426. -0.166. 0.871)
10:40:54:015,(-1.147. 1.530. -0.932),(0.182. 0.419. -0.165. 0.874)
10:40:54:037,(-1.148. 1.531. -0.931),(0.182. 0.413. -0.164. 0.877)
10:40:54:059,(-1.149. 1.531. -0.931),(0.182. 0.407. -0.163. 0.880)
10:40:54:081,(-1.150. 1.531. -0.931),(0.182. 0.402. -0.162. 0.882)
10:40:54:103,(-1.150. 1.531. -0.930),(0.182. 0.397. -0.161. 0.885)
10:40:54:126,(-1.150. 1.531. -0.930),(0.182. 0.392. -0.161. 0.887)
10:40:54:147,(-1.150. 1.531. -0.930),(0.182. 0.387. -0.161. 0.889)
10:40:54:169,(-1.150. 1.531. -0.929),(0.182. 0.382. -0.161. 0.892)
10:40:54:192,(-1.151. 1.531. -0.929),(0.183. 0.377. -0.161. 0.894)
10:40:54:214,(-1.151. 1.531. -0.930),(0.183. 0.372. -0.161. 0.896)
10:40:54:237,(-1.151. 1.531. -0.930),(0.183. 0.368. -0.161. 0.897)
10:40:54:259,(-1.151. 1.531. -0.930),(0.184. 0.365. -0.160. 0.899)
10:40:54:281,(-1.152. 1.531. -0.931),(0.184. 0.362. -0.159. 0.900)
10:40:54:303,(-1.150. 1.531. -0.930),(0.184. 0.360. -0.158. 0.901)
10:40:54:325,(-1.150. 1.531. -0.930),(0.184. 0.359. -0.158. 0.901)
10:40:54:348,(-1.149. 1.531. -0.931),(0.184. 0.358. -0.157. 0.902)
10:40:54:37,(-1.149. 1.531. -0.931),(0.183. 0.357. -0.157. 0.902)
10:40:54:392,(-1.148. 1.531. -0.932),(0.183. 0.356. -0.157. 0.903)
10:40:54:414,(-1.147. 1.531. -0.932),(0.183. 0.356. -0.158. 0.903)
10:40:54:436,(-1.147. 1.531. -0.932),(0.183. 0.356. -0.158. 0.903)
10:40:54:459,(-1.146. 1.531. -0.933),(0.183. 0.356. -0.159. 0.902)
10:40:54:482,(-1.146. 1.531. -0.933),(0.183. 0.357. -0.159. 0.902)
10:40:54:505,(-1.145. 1.531. -0.934),(0.183. 0.357. -0.159. 0.902)
10:40:54:525,(-1.145. 1.531. -0.935),(0.182. 0.358. -0.159. 0.902)
10:40:54:547,(-1.144. 1.531. -0.935),(0.182. 0.359. -0.159. 0.902)
10:40:54:57,(-1.144. 1.531. -0.936),(0.181. 0.360. -0.160. 0.901)
10:40:54:592,(-1.144. 1.531. -0.937),(0.181. 0.361. -0.160. 0.901)
10:40:54:615,(-1.143. 1.531. -0.937),(0.180. 0.362. -0.160. 0.900)
10:40:54:636,(-1.142. 1.531. -0.938),(0.180. 0.363. -0.161. 0.900)
10:40:54:659,(-1.142. 1.531. -0.939),(0.180. 0.364. -0.161. 0.900)
10:40:54:681,(-1.141. 1.531. -0.939),(0.179. 0.365. -0.162. 0.899)
10:40:54:704,(-1.140. 1.532. -0.939),(0.179. 0.366. -0.162. 0.899)
10:40:54:726,(-1.139. 1.532. -0.939),(0.179. 0.366. -0.162. 0.899)
10:40:54:747,(-1.139. 1.532. -0.940),(0.178. 0.366. -0.162. 0.899)
