Time, Position, Rotation
15:36:51:251,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:262,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:273,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:284,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:295,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:306,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:317,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:329,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:34,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:351,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:362,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:374,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:385,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:396,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:407,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:418,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:429,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:44,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:451,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:463,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:473,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:485,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:496,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:507,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:518,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:529,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:539,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:554,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:565,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:574,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:584,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:595,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:606,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:617,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:629,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:64,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:65,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:662,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:673,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:684,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:695,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:706,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:717,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:728,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:74,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:751,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:762,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:773,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:784,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:796,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:806,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:818,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:829,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:84,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:852,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:862,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:874,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:884,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:896,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:907,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:51:917,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:929,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:94,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:95,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:961,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:973,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:984,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:51:994,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:006,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:017,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:028,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:039,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:051,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:061,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:073,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:084,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:095,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:11,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:12,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:129,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:14,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:15,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
