Time, Position, Rotation
14:59:05:717,(0.591. 1.664. -0.055),(0.058. -0.713. 0.053. 0.697)
14:59:06:223,(0.577. 1.665. 0.041),(0.074. -0.662. 0.042. 0.745)
14:59:06:731,(0.572. 1.666. 0.046),(0.064. -0.659. 0.046. 0.748)
14:59:07:237,(0.567. 1.665. 0.036),(0.068. -0.668. 0.046. 0.739)
14:59:07:748,(0.568. 1.667. 0.006),(0.058. -0.682. 0.050. 0.727)
14:59:08:258,(0.565. 1.666. 0.001),(0.059. -0.684. 0.052. 0.725)
14:59:08:767,(0.579. 1.667. -0.075),(0.040. -0.786. 0.053. 0.614)
14:59:09:273,(0.569. 1.665. -0.165),(0.008. 0.960. -0.061. -0.273)
14:59:09:792,(0.514. 1.674. -0.154),(0.001. 0.999. -0.019. -0.036)
14:59:10:305,(0.591. 1.687. -0.121),(0.009. 0.999. 0.037. -0.004)
14:59:10:826,(0.626. 1.688. -0.100),(0.013. 0.999. 0.035. -0.006)
14:59:11:337,(0.634. 1.681. -0.099),(0.006. 1.000. 0.007. 0.003)
14:59:11:849,(0.643. 1.682. -0.086),(0.005. 1.000. 0.010. 0.021)
14:59:12:358,(0.631. 1.679. -0.106),(0.006. 1.000. 0.001. 0.015)
14:59:12:868,(0.611. 1.680. -0.112),(0.001. 1.000. 0.007. 0.009)
14:59:13:38,(0.596. 1.679. -0.109),(-0.002. 1.000. 0.004. 0.013)
14:59:13:891,(0.592. 1.677. -0.112),(-0.003. 1.000. -0.009. 0.018)
14:59:14:402,(0.590. 1.678. -0.121),(-0.004. 1.000. -0.006. 0.003)
14:59:14:925,(0.588. 1.681. -0.121),(-0.008. 1.000. 0.006. -0.003)
14:59:15:435,(0.597. 1.682. -0.119),(0.001. 1.000. 0.010. 0.014)
14:59:15:947,(0.611. 1.683. -0.115),(0.014. 0.999. 0.012. 0.037)
14:59:16:456,(0.611. 1.682. -0.114),(0.011. 1.000. 0.005. 0.022)
14:59:16:967,(0.608. 1.676. -0.123),(0.016. 0.999. -0.027. 0.010)
14:59:17:477,(0.595. 1.669. -0.127),(0.012. 0.998. -0.059. 0.013)
14:59:17:978,(0.596. 1.672. -0.131),(0.013. 0.999. -0.046. 0.014)
14:59:18:489,(0.595. 1.675. -0.131),(0.016. 0.999. -0.029. 0.016)
14:59:18:999,(0.598. 1.675. -0.128),(0.015. 0.999. -0.024. 0.018)
14:59:19:51,(0.590. 1.660. -0.118),(0.027. 0.998. -0.033. 0.035)
14:59:20:024,(0.593. 1.661. -0.116),(0.025. 0.999. -0.030. 0.030)
14:59:20:533,(0.593. 1.660. -0.118),(0.022. 0.999. -0.035. 0.024)
14:59:21:044,(0.586. 1.661. -0.120),(0.020. 0.999. -0.031. 0.020)
14:59:21:554,(0.596. 1.675. -0.121),(0.023. 0.999. -0.021. 0.030)
14:59:22:064,(0.594. 1.674. -0.119),(0.027. 0.999. -0.029. 0.026)
14:59:22:575,(0.596. 1.672. -0.123),(0.015. 0.999. -0.038. 0.005)
14:59:23:086,(0.590. 1.674. -0.124),(0.000. 1.000. -0.030. -0.004)
14:59:23:588,(0.588. 1.685. -0.118),(-0.008. 1.000. 0.027. -0.012)
14:59:24:109,(0.586. 1.693. -0.105),(-0.012. 0.997. 0.077. -0.007)
14:59:24:62,(0.595. 1.695. -0.105),(-0.003. 0.996. 0.089. 0.004)
14:59:25:131,(0.603. 1.694. -0.104),(0.005. 0.996. 0.083. 0.013)
