Time, Position, Rotation
10:20:53:29,(2.213. 0.860. 0.128),(0.655. 0.340. -0.538. 0.407)
10:20:53:791,(2.188. 0.871. 0.115),(0.586. 0.383. -0.516. 0.493)
10:20:54:303,(2.127. 0.969. 0.012),(0.277. 0.621. -0.259. 0.686)
10:20:54:813,(2.167. 0.919. -0.018),(0.162. 0.652. -0.244. 0.699)
10:20:55:313,(2.135. 0.937. -0.018),(0.265. 0.418. -0.483. 0.722)
10:20:55:824,(2.129. 0.836. 0.062),(0.142. 0.671. 0.090. 0.722)
10:20:56:335,(2.186. 0.810. 0.115),(-0.001. 0.730. 0.079. 0.679)
10:20:56:836,(2.233. 0.811. 0.152),(0.009. 0.675. 0.046. 0.736)
10:20:57:345,(2.233. 0.810. 0.199),(-0.018. 0.654. 0.034. 0.755)
10:20:57:856,(2.220. 0.810. 0.237),(-0.033. 0.645. 0.034. 0.763)
10:20:58:368,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:20:58:879,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:20:59:389,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:20:59:889,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:00:4,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:00:901,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:01:412,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:01:922,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:02:433,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:02:946,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:03:453,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:03:954,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:04:455,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:04:965,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:05:475,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:05:977,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:06:486,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:06:996,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:07:506,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:08:018,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:08:529,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:09:039,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:09:551,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:10:06,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:10:561,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:11:356,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:11:861,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:12:369,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:12:876,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:13:382,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:13:887,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:14:393,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:14:904,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:15:408,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:15:915,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:16:418,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:16:925,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:17:426,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:17:937,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:18:441,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:18:949,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:19:459,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:19:971,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:20:479,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:20:984,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:21:493,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:22:008,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:22:513,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:23:016,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:23:525,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:24:034,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:24:535,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:25:046,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:25:556,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:26:059,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:26:568,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:27:077,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:27:589,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:28:09,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:28:6,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:29:326,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:29:823,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:30:331,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:30:833,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:31:333,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:31:844,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:32:354,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:32:854,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:33:364,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:33:875,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:34:377,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:34:886,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:37:189,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:37:686,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
10:21:38:198,(2.210. 0.811. 0.252),(-0.033. 0.645. 0.034. 0.762)
