Time, Position, Rotation
10:18:37:824,(2.243. 0.847. 0.142),(0.631. 0.392. -0.558. 0.371)
10:18:38:335,(2.248. 0.846. 0.144),(0.631. 0.392. -0.558. 0.370)
10:18:38:847,(2.223. 0.853. 0.136),(0.630. 0.393. -0.559. 0.371)
10:18:39:358,(2.229. 0.851. 0.138),(0.630. 0.392. -0.559. 0.371)
10:18:39:868,(2.235. 0.850. 0.140),(0.629. 0.393. -0.560. 0.370)
10:18:40:368,(2.230. 0.851. 0.138),(0.628. 0.394. -0.560. 0.370)
10:18:40:879,(2.238. 0.849. 0.140),(0.627. 0.395. -0.561. 0.369)
10:18:41:379,(2.238. 0.849. 0.140),(0.626. 0.396. -0.562. 0.368)
10:18:41:89,(2.234. 0.850. 0.139),(0.625. 0.397. -0.562. 0.367)
10:18:42:4,(2.218. 0.854. 0.134),(0.625. 0.397. -0.563. 0.368)
10:18:42:911,(2.213. 0.855. 0.132),(0.624. 0.398. -0.563. 0.368)
10:18:43:436,(2.211. 0.856. 0.132),(0.624. 0.397. -0.564. 0.367)
10:18:43:922,(2.210. 0.856. 0.131),(0.623. 0.398. -0.565. 0.367)
10:18:44:425,(2.207. 0.857. 0.130),(0.623. 0.398. -0.565. 0.366)
10:18:44:933,(2.206. 0.857. 0.130),(0.622. 0.398. -0.566. 0.366)
10:18:45:444,(2.207. 0.857. 0.130),(0.622. 0.398. -0.566. 0.365)
10:18:46:569,(2.206. 0.857. 0.130),(0.622. 0.399. -0.566. 0.365)
10:18:47:077,(2.220. 0.854. 0.135),(0.622. 0.398. -0.567. 0.365)
10:18:47:586,(2.215. 0.855. 0.132),(0.622. 0.398. -0.567. 0.364)
10:18:48:088,(2.126. 0.910. 0.079),(0.489. 0.449. -0.467. 0.584)
10:18:48:588,(2.042. 1.111. 0.060),(0.335. 0.591. -0.256. 0.688)
10:18:49:098,(1.994. 1.229. 0.039),(0.197. 0.554. -0.218. 0.779)
10:18:49:609,(2.058. 1.107. 0.012),(0.458. 0.448. -0.355. 0.680)
10:18:50:121,(2.053. 1.093. 0.049),(0.497. 0.390. -0.320. 0.706)
10:18:50:62,(1.968. 1.381. 0.012),(0.258. 0.562. -0.176. 0.766)
10:18:51:134,(1.782. 1.428. 0.002),(-0.072. 0.622. -0.174. 0.761)
10:18:51:641,(1.755. 1.370. -0.022),(-0.470. 0.539. 0.155. 0.682)
10:18:52:152,(1.713. 1.493. -0.046),(-0.705. 0.373. 0.198. 0.570)
10:18:52:657,(1.664. 1.585. -0.088),(0.830. -0.255. -0.258. -0.424)
10:18:53:163,(1.745. 1.386. -0.048),(-0.465. 0.452. 0.195. 0.735)
10:18:53:665,(1.749. 1.183. -0.021),(0.230. 0.494. -0.100. 0.833)
10:18:54:175,(1.827. 1.095. 0.001),(0.606. 0.399. -0.413. 0.551)
10:18:54:686,(1.854. 1.024. -0.013),(0.763. 0.287. -0.479. 0.327)
10:18:55:186,(1.838. 1.013. -0.014),(0.800. 0.191. -0.492. 0.286)
10:18:55:697,(1.847. 1.016. -0.014),(0.804. 0.181. -0.483. 0.297)
10:18:56:196,(1.851. 1.014. -0.017),(0.803. 0.176. -0.487. 0.293)
10:18:56:696,(1.759. 0.956. -0.046),(0.855. 0.042. -0.482. 0.188)
10:18:57:203,(1.635. 0.896. -0.117),(0.908. -0.098. -0.406. 0.045)
10:18:57:708,(1.710. 0.938. -0.114),(0.876. -0.007. -0.446. 0.184)
10:18:58:218,(1.721. 1.036. -0.082),(0.856. 0.091. -0.476. 0.181)
10:18:58:728,(1.750. 1.089. -0.076),(0.716. 0.064. -0.670. 0.182)
10:18:59:231,(1.652. 1.223. -0.107),(-0.468. 0.299. 0.800. 0.227)
10:18:59:74,(1.639. 1.328. -0.148),(-0.479. 0.574. 0.589. 0.306)
10:19:00:243,(1.636. 1.329. -0.170),(-0.290. 0.779. 0.370. -0.414)
10:19:00:754,(1.637. 1.406. -0.249),(-0.029. -0.772. 0.021. 0.634)
10:19:01:263,(1.640. 1.402. -0.239),(-0.057. -0.764. 0.068. 0.639)
10:19:01:772,(1.656. 1.298. -0.179),(-0.554. 0.370. 0.599. -0.443)
10:19:02:276,(1.623. 1.063. -0.143),(0.771. 0.391. -0.398. 0.307)
10:19:02:782,(1.735. 1.068. -0.149),(0.600. 0.410. -0.323. 0.607)
10:19:03:292,(1.796. 1.109. -0.118),(0.576. 0.331. -0.411. 0.624)
10:19:03:793,(1.876. 1.108. 0.019),(0.472. 0.413. -0.521. 0.579)
10:19:04:304,(1.969. 1.092. 0.052),(0.492. 0.481. -0.520. 0.506)
10:19:04:813,(2.181. 0.921. 0.097),(0.627. 0.392. -0.516. 0.433)
10:19:05:314,(2.227. 0.868. 0.122),(0.649. 0.286. -0.570. 0.415)
10:19:05:824,(2.215. 0.861. 0.128),(0.656. 0.339. -0.533. 0.414)
10:19:06:335,(2.207. 0.862. 0.126),(0.655. 0.340. -0.532. 0.415)
10:19:06:835,(2.205. 0.863. 0.126),(0.655. 0.340. -0.532. 0.415)
10:19:07:345,(2.206. 0.862. 0.126),(0.655. 0.340. -0.532. 0.415)
10:19:07:856,(2.205. 0.863. 0.126),(0.655. 0.339. -0.533. 0.415)
10:19:08:357,(2.210. 0.861. 0.127),(0.656. 0.339. -0.532. 0.415)
10:19:08:867,(2.208. 0.861. 0.127),(0.656. 0.338. -0.532. 0.415)
10:19:09:375,(2.208. 0.862. 0.127),(0.656. 0.338. -0.532. 0.415)
10:19:09:868,(2.209. 0.861. 0.127),(0.656. 0.338. -0.532. 0.415)
10:19:10:378,(2.208. 0.861. 0.127),(0.656. 0.338. -0.533. 0.414)
10:19:10:889,(2.208. 0.861. 0.127),(0.656. 0.338. -0.533. 0.414)
10:19:11:39,(2.207. 0.861. 0.127),(0.656. 0.338. -0.533. 0.414)
10:19:11:9,(2.208. 0.861. 0.127),(0.656. 0.337. -0.533. 0.414)
10:19:12:632,(2.208. 0.861. 0.127),(0.657. 0.337. -0.533. 0.414)
10:19:13:135,(2.209. 0.861. 0.127),(0.657. 0.337. -0.533. 0.413)
10:19:13:644,(2.209. 0.861. 0.127),(0.657. 0.337. -0.533. 0.413)
10:19:14:154,(2.210. 0.860. 0.127),(0.657. 0.337. -0.533. 0.413)
10:19:14:66,(2.209. 0.861. 0.127),(0.657. 0.337. -0.533. 0.413)
10:19:15:165,(2.209. 0.861. 0.127),(0.657. 0.337. -0.533. 0.413)
10:19:16:909,(2.209. 0.861. 0.127),(0.657. 0.337. -0.533. 0.413)
10:19:17:41,(2.209. 0.861. 0.127),(0.657. 0.337. -0.533. 0.412)
10:19:17:913,(2.209. 0.861. 0.127),(0.657. 0.336. -0.533. 0.412)
10:19:18:42,(2.209. 0.860. 0.127),(0.658. 0.336. -0.534. 0.412)
10:19:18:931,(2.209. 0.861. 0.127),(0.658. 0.336. -0.533. 0.412)
10:19:19:442,(2.213. 0.860. 0.128),(0.658. 0.336. -0.533. 0.412)
10:19:19:952,(2.212. 0.860. 0.128),(0.658. 0.336. -0.533. 0.412)
10:19:20:458,(2.212. 0.860. 0.128),(0.658. 0.336. -0.533. 0.412)
10:19:20:965,(2.209. 0.861. 0.127),(0.658. 0.336. -0.533. 0.413)
10:19:21:473,(2.208. 0.861. 0.127),(0.658. 0.336. -0.533. 0.412)
10:19:21:984,(2.208. 0.861. 0.127),(0.658. 0.336. -0.533. 0.412)
10:19:22:497,(2.210. 0.860. 0.128),(0.658. 0.336. -0.533. 0.412)
10:19:23:007,(2.211. 0.860. 0.128),(0.658. 0.335. -0.533. 0.412)
10:19:23:517,(2.211. 0.860. 0.128),(0.658. 0.335. -0.533. 0.412)
10:19:24:018,(2.212. 0.860. 0.128),(0.658. 0.335. -0.533. 0.412)
10:19:24:528,(2.210. 0.860. 0.128),(0.658. 0.335. -0.533. 0.413)
10:19:25:038,(2.208. 0.861. 0.127),(0.658. 0.335. -0.533. 0.412)
10:19:25:551,(2.209. 0.861. 0.127),(0.658. 0.336. -0.533. 0.412)
10:19:26:06,(2.209. 0.860. 0.127),(0.658. 0.335. -0.533. 0.413)
10:19:26:565,(2.209. 0.860. 0.127),(0.658. 0.335. -0.533. 0.412)
10:19:27:072,(2.209. 0.861. 0.127),(0.658. 0.335. -0.533. 0.412)
10:19:27:573,(2.210. 0.860. 0.128),(0.658. 0.335. -0.533. 0.412)
10:19:28:081,(2.208. 0.861. 0.127),(0.658. 0.335. -0.533. 0.412)
10:19:28:582,(2.208. 0.861. 0.127),(0.658. 0.335. -0.533. 0.412)
10:19:29:082,(2.208. 0.861. 0.127),(0.658. 0.336. -0.534. 0.412)
10:19:29:592,(2.208. 0.861. 0.127),(0.658. 0.336. -0.534. 0.411)
10:19:30:095,(2.208. 0.861. 0.127),(0.658. 0.336. -0.534. 0.411)
10:19:30:603,(2.208. 0.861. 0.127),(0.658. 0.336. -0.534. 0.411)
10:19:31:106,(2.208. 0.861. 0.127),(0.658. 0.336. -0.534. 0.411)
10:19:31:604,(2.207. 0.861. 0.127),(0.658. 0.336. -0.534. 0.411)
10:19:32:114,(2.208. 0.861. 0.127),(0.658. 0.336. -0.535. 0.411)
10:19:32:625,(2.208. 0.861. 0.127),(0.658. 0.336. -0.535. 0.411)
